2020-11-25 00:04:58,682 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32_original.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32_original/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-25 00:04:58,687 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-25 13:27:13,315 Epoch[2] Batch [26700]	Speed: 37.60 samples/s ETA: 0 d  1 h 42 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.671360,	AnsLoss=3.039115,	
2020-11-25 13:27:55,879 Epoch[2] Batch [26800]	Speed: 37.59 samples/s ETA: 0 d  1 h 41 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.671356,	AnsLoss=3.039382,	
2020-11-25 13:28:38,233 Epoch[2] Batch [26900]	Speed: 37.78 samples/s ETA: 0 d  1 h 40 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.671292,	AnsLoss=3.039371,	
2020-11-25 13:29:21,063 Epoch[2] Batch [27000]	Speed: 37.36 samples/s ETA: 0 d  1 h 40 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.671348,	AnsLoss=3.038559,	
2020-11-25 13:30:03,874 Epoch[2] Batch [27100]	Speed: 37.37 samples/s ETA: 0 d  1 h 40 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.284 O: 0.035 M: 0.016	Train-SoftAcc=0.671357,	AnsLoss=3.038597,	
2020-11-25 13:30:45,909 Epoch[2] Batch [27200]	Speed: 38.06 samples/s ETA: 0 d  1 h 37 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671339,	AnsLoss=3.038400,	
2020-11-25 13:31:29,003 Epoch[2] Batch [27300]	Speed: 37.13 samples/s ETA: 0 d  1 h 39 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.671234,	AnsLoss=3.038451,	
2020-11-25 13:32:10,966 Epoch[2] Batch [27400]	Speed: 38.13 samples/s ETA: 0 d  1 h 36 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671224,	AnsLoss=3.038636,	
2020-11-25 13:32:53,879 Epoch[2] Batch [27500]	Speed: 37.29 samples/s ETA: 0 d  1 h 37 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.671197,	AnsLoss=3.038797,	
2020-11-25 13:33:36,637 Epoch[2] Batch [27600]	Speed: 37.42 samples/s ETA: 0 d  1 h 36 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.671233,	AnsLoss=3.038840,	
2020-11-25 13:34:17,829 Epoch[2] Batch [27700]	Speed: 38.84 samples/s ETA: 0 d  1 h 32 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.270 O: 0.036 M: 0.016	Train-SoftAcc=0.671337,	AnsLoss=3.038365,	
2020-11-25 13:34:59,466 Epoch[2] Batch [27800]	Speed: 38.43 samples/s ETA: 0 d  1 h 32 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.275 O: 0.035 M: 0.016	Train-SoftAcc=0.671428,	AnsLoss=3.037861,	
2020-11-25 13:35:41,682 Epoch[2] Batch [27900]	Speed: 37.90 samples/s ETA: 0 d  1 h 33 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671469,	AnsLoss=3.037792,	
2020-11-25 13:36:22,572 Epoch[2] Batch [28000]	Speed: 39.13 samples/s ETA: 0 d  1 h 29 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.269 O: 0.036 M: 0.016	Train-SoftAcc=0.671479,	AnsLoss=3.038498,	
2020-11-25 13:37:04,859 Epoch[2] Batch [28100]	Speed: 37.84 samples/s ETA: 0 d  1 h 31 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.035 M: 0.017	Train-SoftAcc=0.671522,	AnsLoss=3.038550,	
2020-11-25 13:37:47,305 Epoch[2] Batch [28200]	Speed: 37.70 samples/s ETA: 0 d  1 h 31 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.671522,	AnsLoss=3.038781,	
2020-11-25 13:38:29,967 Epoch[2] Batch [28300]	Speed: 37.51 samples/s ETA: 0 d  1 h 31 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.671520,	AnsLoss=3.039311,	
2020-11-25 13:39:12,323 Epoch[2] Batch [28400]	Speed: 37.78 samples/s ETA: 0 d  1 h 29 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671501,	AnsLoss=3.040031,	
2020-11-25 13:39:54,041 Epoch[2] Batch [28500]	Speed: 38.35 samples/s ETA: 0 d  1 h 27 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.671435,	AnsLoss=3.040632,	
2020-11-25 13:40:37,170 Epoch[2] Batch [28600]	Speed: 37.10 samples/s ETA: 0 d  1 h 30 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.671413,	AnsLoss=3.040214,	
2020-11-25 13:41:19,484 Epoch[2] Batch [28700]	Speed: 37.81 samples/s ETA: 0 d  1 h 27 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671510,	AnsLoss=3.040050,	
2020-11-25 13:42:01,425 Epoch[2] Batch [28800]	Speed: 38.15 samples/s ETA: 0 d  1 h 26 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.017	Train-SoftAcc=0.671522,	AnsLoss=3.039981,	
2020-11-25 13:42:42,031 Epoch[2] Batch [28900]	Speed: 39.40 samples/s ETA: 0 d  1 h 22 m	Data: 0.006 Tran: 0.003 F: 0.077 B: 0.268 O: 0.035 M: 0.017	Train-SoftAcc=0.671570,	AnsLoss=3.039981,	
2020-11-25 13:43:23,854 Epoch[2] Batch [29000]	Speed: 38.27 samples/s ETA: 0 d  1 h 24 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.035 M: 0.017	Train-SoftAcc=0.671584,	AnsLoss=3.039351,	
2020-11-25 13:44:05,463 Epoch[2] Batch [29100]	Speed: 38.45 samples/s ETA: 0 d  1 h 23 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.671613,	AnsLoss=3.039194,	
2020-11-25 13:44:47,997 Epoch[2] Batch [29200]	Speed: 37.62 samples/s ETA: 0 d  1 h 24 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.035 M: 0.016	Train-SoftAcc=0.671678,	AnsLoss=3.039120,	
2020-11-25 13:45:30,070 Epoch[2] Batch [29300]	Speed: 38.03 samples/s ETA: 0 d  1 h 22 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.671699,	AnsLoss=3.038853,	
2020-11-25 13:46:12,036 Epoch[2] Batch [29400]	Speed: 38.13 samples/s ETA: 0 d  1 h 22 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.671795,	AnsLoss=3.038554,	
2020-11-25 13:46:54,121 Epoch[2] Batch [29500]	Speed: 38.02 samples/s ETA: 0 d  1 h 21 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.671811,	AnsLoss=3.038477,	
2020-11-25 13:47:36,378 Epoch[2] Batch [29600]	Speed: 37.87 samples/s ETA: 0 d  1 h 21 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671878,	AnsLoss=3.037811,	
2020-11-25 13:48:18,749 Epoch[2] Batch [29700]	Speed: 37.76 samples/s ETA: 0 d  1 h 20 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671872,	AnsLoss=3.038113,	
2020-11-25 13:49:02,034 Epoch[2] Batch [29800]	Speed: 36.97 samples/s ETA: 0 d  1 h 21 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.671942,	AnsLoss=3.038007,	
2020-11-25 13:49:44,434 Epoch[2] Batch [29900]	Speed: 37.74 samples/s ETA: 0 d  1 h 19 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.280 O: 0.037 M: 0.015	Train-SoftAcc=0.671917,	AnsLoss=3.037996,	
2020-11-25 13:50:27,702 Epoch[2] Batch [30000]	Speed: 36.98 samples/s ETA: 0 d  1 h 20 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.672011,	AnsLoss=3.037665,	
2020-11-25 13:51:10,663 Epoch[2] Batch [30100]	Speed: 37.24 samples/s ETA: 0 d  1 h 18 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.672093,	AnsLoss=3.037261,	
2020-11-25 13:51:52,643 Epoch[2] Batch [30200]	Speed: 38.11 samples/s ETA: 0 d  1 h 16 m	Data: 0.006 Tran: 0.004 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.672081,	AnsLoss=3.037238,	
2020-11-25 13:52:34,775 Epoch[2] Batch [30300]	Speed: 37.98 samples/s ETA: 0 d  1 h 16 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.672103,	AnsLoss=3.037584,	
2020-11-25 13:53:16,090 Epoch[2] Batch [30400]	Speed: 38.73 samples/s ETA: 0 d  1 h 13 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.672226,	AnsLoss=3.037286,	
2020-11-25 13:53:57,075 Epoch[2] Batch [30500]	Speed: 39.04 samples/s ETA: 0 d  1 h 12 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.269 O: 0.036 M: 0.015	Train-SoftAcc=0.672301,	AnsLoss=3.037328,	
2020-11-25 13:54:39,634 Epoch[2] Batch [30600]	Speed: 37.60 samples/s ETA: 0 d  1 h 14 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.672258,	AnsLoss=3.037318,	
2020-11-25 13:55:22,821 Epoch[2] Batch [30700]	Speed: 37.05 samples/s ETA: 0 d  1 h 15 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.672307,	AnsLoss=3.037473,	
2020-11-25 13:56:06,633 Epoch[2] Batch [30800]	Speed: 36.53 samples/s ETA: 0 d  1 h 15 m	Data: 0.006 Tran: 0.004 F: 0.084 B: 0.291 O: 0.036 M: 0.015	Train-SoftAcc=0.672344,	AnsLoss=3.037077,	
2020-11-25 13:56:47,805 Epoch[2] Batch [30900]	Speed: 38.86 samples/s ETA: 0 d  1 h 10 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.271 O: 0.036 M: 0.016	Train-SoftAcc=0.672441,	AnsLoss=3.036805,	
2020-11-25 13:57:29,523 Epoch[2] Batch [31000]	Speed: 38.35 samples/s ETA: 0 d  1 h 10 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.672493,	AnsLoss=3.036636,	
2020-11-25 13:58:12,010 Epoch[2] Batch [31100]	Speed: 37.66 samples/s ETA: 0 d  1 h 11 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.036 M: 0.015	Train-SoftAcc=0.672490,	AnsLoss=3.036397,	
2020-11-25 13:58:53,006 Epoch[2] Batch [31200]	Speed: 39.03 samples/s ETA: 0 d  1 h  7 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.269 O: 0.037 M: 0.015	Train-SoftAcc=0.672610,	AnsLoss=3.035704,	
2020-11-25 13:59:35,916 Epoch[2] Batch [31300]	Speed: 37.29 samples/s ETA: 0 d  1 h 10 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.037 M: 0.015	Train-SoftAcc=0.672639,	AnsLoss=3.035570,	
2020-11-25 14:00:17,707 Epoch[2] Batch [31400]	Speed: 38.29 samples/s ETA: 0 d  1 h  7 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.672624,	AnsLoss=3.035516,	
2020-11-25 14:01:00,338 Epoch[2] Batch [31500]	Speed: 37.53 samples/s ETA: 0 d  1 h  8 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.672662,	AnsLoss=3.035592,	
2020-11-25 14:01:41,415 Epoch[2] Batch [31600]	Speed: 38.95 samples/s ETA: 0 d  1 h  5 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.270 O: 0.036 M: 0.016	Train-SoftAcc=0.672717,	AnsLoss=3.034897,	
2020-11-25 14:02:24,414 Epoch[2] Batch [31700]	Speed: 37.21 samples/s ETA: 0 d  1 h  7 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.035 M: 0.016	Train-SoftAcc=0.672750,	AnsLoss=3.035020,	
2020-11-25 14:03:07,679 Epoch[2] Batch [31800]	Speed: 36.98 samples/s ETA: 0 d  1 h  7 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.035 M: 0.016	Train-SoftAcc=0.672732,	AnsLoss=3.035032,	
2020-11-25 14:03:50,272 Epoch[2] Batch [31900]	Speed: 37.57 samples/s ETA: 0 d  1 h  5 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.672793,	AnsLoss=3.035056,	
2020-11-25 14:04:32,215 Epoch[2] Batch [32000]	Speed: 38.15 samples/s ETA: 0 d  1 h  3 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.672822,	AnsLoss=3.034743,	
2020-11-25 14:05:15,333 Epoch[2] Batch [32100]	Speed: 37.11 samples/s ETA: 0 d  1 h  4 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.672832,	AnsLoss=3.034848,	
2020-11-25 14:05:56,589 Epoch[2] Batch [32200]	Speed: 38.78 samples/s ETA: 0 d  1 h  1 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.271 O: 0.036 M: 0.016	Train-SoftAcc=0.672894,	AnsLoss=3.034359,	
2020-11-25 14:06:38,788 Epoch[2] Batch [32300]	Speed: 37.92 samples/s ETA: 0 d  1 h  2 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.672977,	AnsLoss=3.033834,	
2020-11-25 14:07:21,824 Epoch[2] Batch [32400]	Speed: 37.18 samples/s ETA: 0 d  1 h  2 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.015	Train-SoftAcc=0.672999,	AnsLoss=3.033828,	
2020-11-25 14:08:03,152 Epoch[2] Batch [32500]	Speed: 38.72 samples/s ETA: 0 d  0 h 59 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.672995,	AnsLoss=3.033951,	
2020-11-25 14:08:45,488 Epoch[2] Batch [32600]	Speed: 37.79 samples/s ETA: 0 d  1 h  0 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.281 O: 0.035 M: 0.016	Train-SoftAcc=0.673084,	AnsLoss=3.033414,	
2020-11-25 14:09:28,085 Epoch[2] Batch [32700]	Speed: 37.56 samples/s ETA: 0 d  0 h 59 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.673085,	AnsLoss=3.033503,	
2020-11-25 14:10:10,805 Epoch[2] Batch [32800]	Speed: 37.45 samples/s ETA: 0 d  0 h 59 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.673139,	AnsLoss=3.033139,	
2020-11-25 14:10:52,264 Epoch[2] Batch [32900]	Speed: 38.59 samples/s ETA: 0 d  0 h 56 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.673156,	AnsLoss=3.033177,	
2020-11-25 14:11:33,528 Epoch[2] Batch [33000]	Speed: 38.78 samples/s ETA: 0 d  0 h 55 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.673157,	AnsLoss=3.033202,	
2020-11-25 14:12:15,784 Epoch[2] Batch [33100]	Speed: 37.87 samples/s ETA: 0 d  0 h 56 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.280 O: 0.035 M: 0.016	Train-SoftAcc=0.673091,	AnsLoss=3.033404,	
2020-11-25 14:12:57,806 Epoch[2] Batch [33200]	Speed: 38.08 samples/s ETA: 0 d  0 h 55 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.673081,	AnsLoss=3.033534,	
2020-11-25 14:13:40,266 Epoch[2] Batch [33300]	Speed: 37.68 samples/s ETA: 0 d  0 h 55 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.673086,	AnsLoss=3.033263,	
2020-11-25 14:14:23,811 Epoch[2] Batch [33400]	Speed: 36.74 samples/s ETA: 0 d  0 h 56 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.290 O: 0.036 M: 0.016	Train-SoftAcc=0.673057,	AnsLoss=3.033677,	
2020-11-25 14:15:04,731 Epoch[2] Batch [33500]	Speed: 39.10 samples/s ETA: 0 d  0 h 52 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.270 O: 0.035 M: 0.016	Train-SoftAcc=0.673122,	AnsLoss=3.033468,	
2020-11-25 14:15:45,979 Epoch[2] Batch [33600]	Speed: 38.79 samples/s ETA: 0 d  0 h 51 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.271 O: 0.036 M: 0.015	Train-SoftAcc=0.673166,	AnsLoss=3.032992,	
2020-11-25 14:16:28,665 Epoch[2] Batch [33700]	Speed: 37.48 samples/s ETA: 0 d  0 h 52 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.673211,	AnsLoss=3.032726,	
2020-11-25 14:17:10,122 Epoch[2] Batch [33800]	Speed: 38.60 samples/s ETA: 0 d  0 h 50 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.673201,	AnsLoss=3.032572,	
2020-11-25 14:17:51,678 Epoch[2] Batch [33900]	Speed: 38.50 samples/s ETA: 0 d  0 h 50 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.673241,	AnsLoss=3.032609,	
2020-11-25 14:18:34,212 Epoch[2] Batch [34000]	Speed: 37.62 samples/s ETA: 0 d  0 h 50 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.673307,	AnsLoss=3.031916,	
2020-11-25 14:19:15,119 Epoch[2] Batch [34100]	Speed: 39.11 samples/s ETA: 0 d  0 h 47 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.269 O: 0.036 M: 0.016	Train-SoftAcc=0.673373,	AnsLoss=3.031816,	
2020-11-25 14:19:57,867 Epoch[2] Batch [34200]	Speed: 37.43 samples/s ETA: 0 d  0 h 49 m	Data: 0.007 Tran: 0.003 F: 0.081 B: 0.284 O: 0.035 M: 0.016	Train-SoftAcc=0.673406,	AnsLoss=3.031880,	
2020-11-25 14:20:40,097 Epoch[2] Batch [34300]	Speed: 37.89 samples/s ETA: 0 d  0 h 48 m	Data: 0.007 Tran: 0.003 F: 0.080 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.673391,	AnsLoss=3.031976,	
2020-11-25 14:21:22,447 Epoch[2] Batch [34400]	Speed: 37.78 samples/s ETA: 0 d  0 h 47 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.281 O: 0.035 M: 0.016	Train-SoftAcc=0.673348,	AnsLoss=3.032567,	
2020-11-25 14:22:04,928 Epoch[2] Batch [34500]	Speed: 37.67 samples/s ETA: 0 d  0 h 46 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.035 M: 0.016	Train-SoftAcc=0.673363,	AnsLoss=3.032628,	
2020-11-25 14:22:47,891 Epoch[2] Batch [34600]	Speed: 37.24 samples/s ETA: 0 d  0 h 46 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.673412,	AnsLoss=3.032351,	
2020-11-25 14:23:30,055 Epoch[2] Batch [34700]	Speed: 37.95 samples/s ETA: 0 d  0 h 45 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.673417,	AnsLoss=3.032339,	
2020-11-25 14:24:12,638 Epoch[2] Batch [34800]	Speed: 37.57 samples/s ETA: 0 d  0 h 44 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.673455,	AnsLoss=3.032262,	
2020-11-25 14:24:55,412 Epoch[2] Batch [34900]	Speed: 37.41 samples/s ETA: 0 d  0 h 44 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.673441,	AnsLoss=3.032461,	
2020-11-25 14:25:36,476 Epoch[2] Batch [35000]	Speed: 38.96 samples/s ETA: 0 d  0 h 41 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.270 O: 0.036 M: 0.016	Train-SoftAcc=0.673500,	AnsLoss=3.032318,	
2020-11-25 14:26:18,587 Epoch[2] Batch [35100]	Speed: 38.00 samples/s ETA: 0 d  0 h 42 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.673490,	AnsLoss=3.032151,	
2020-11-25 14:27:00,618 Epoch[2] Batch [35200]	Speed: 38.10 samples/s ETA: 0 d  0 h 41 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.673531,	AnsLoss=3.032105,	
2020-11-25 14:27:42,788 Epoch[2] Batch [35300]	Speed: 37.94 samples/s ETA: 0 d  0 h 40 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.673517,	AnsLoss=3.032078,	
2020-11-25 14:28:25,920 Epoch[2] Batch [35400]	Speed: 37.10 samples/s ETA: 0 d  0 h 41 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.673494,	AnsLoss=3.032212,	
2020-11-25 14:29:07,423 Epoch[2] Batch [35500]	Speed: 38.55 samples/s ETA: 0 d  0 h 38 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.673502,	AnsLoss=3.032421,	
2020-11-25 14:29:49,790 Epoch[2] Batch [35600]	Speed: 37.77 samples/s ETA: 0 d  0 h 39 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.673497,	AnsLoss=3.032508,	
2020-11-25 14:30:32,288 Epoch[2] Batch [35700]	Speed: 37.65 samples/s ETA: 0 d  0 h 38 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.673418,	AnsLoss=3.032947,	
2020-11-25 14:31:14,689 Epoch[2] Batch [35800]	Speed: 37.74 samples/s ETA: 0 d  0 h 37 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.673465,	AnsLoss=3.032983,	
2020-11-25 14:31:55,938 Epoch[2] Batch [35900]	Speed: 38.79 samples/s ETA: 0 d  0 h 35 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.673519,	AnsLoss=3.032854,	
2020-11-25 14:32:38,659 Epoch[2] Batch [36000]	Speed: 37.45 samples/s ETA: 0 d  0 h 36 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.673565,	AnsLoss=3.032664,	
2020-11-25 14:33:21,030 Epoch[2] Batch [36100]	Speed: 37.76 samples/s ETA: 0 d  0 h 35 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.673548,	AnsLoss=3.032712,	
2020-11-25 14:34:03,744 Epoch[2] Batch [36200]	Speed: 37.46 samples/s ETA: 0 d  0 h 35 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.673537,	AnsLoss=3.032948,	
2020-11-25 14:34:44,610 Epoch[2] Batch [36300]	Speed: 39.15 samples/s ETA: 0 d  0 h 32 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.673540,	AnsLoss=3.033146,	
2020-11-25 14:35:25,733 Epoch[2] Batch [36400]	Speed: 38.91 samples/s ETA: 0 d  0 h 32 m	Data: 0.007 Tran: 0.003 F: 0.079 B: 0.270 O: 0.036 M: 0.016	Train-SoftAcc=0.673561,	AnsLoss=3.033227,	
2020-11-25 14:36:06,301 Epoch[2] Batch [36500]	Speed: 39.44 samples/s ETA: 0 d  0 h 31 m	Data: 0.007 Tran: 0.003 F: 0.077 B: 0.266 O: 0.036 M: 0.016	Train-SoftAcc=0.673566,	AnsLoss=3.032938,	
2020-11-25 14:36:47,918 Epoch[2] Batch [36600]	Speed: 38.45 samples/s ETA: 0 d  0 h 31 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.673583,	AnsLoss=3.033245,	
2020-11-25 14:37:30,224 Epoch[2] Batch [36700]	Speed: 37.82 samples/s ETA: 0 d  0 h 31 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.673556,	AnsLoss=3.033598,	
