2020-11-10 22:16:46,904 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-10 22:16:46,908 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-11 05:37:41,329 Epoch[2] Batch [7400]	Speed: 64.80 samples/s ETA: 0 d  1 h 48 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.406 O: 0.038 M: 0.015	Train-SoftAcc=0.687426,	AnsLoss=2.926429,	
2020-11-11 05:38:30,731 Epoch[2] Batch [7500]	Speed: 64.78 samples/s ETA: 0 d  1 h 47 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.405 O: 0.039 M: 0.014	Train-SoftAcc=0.687443,	AnsLoss=2.927252,	
2020-11-11 05:39:21,689 Epoch[2] Batch [7600]	Speed: 62.80 samples/s ETA: 0 d  1 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.421 O: 0.039 M: 0.015	Train-SoftAcc=0.687406,	AnsLoss=2.927867,	
2020-11-11 05:40:11,985 Epoch[2] Batch [7700]	Speed: 63.62 samples/s ETA: 0 d  1 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.040 M: 0.014	Train-SoftAcc=0.687345,	AnsLoss=2.928085,	
2020-11-11 05:41:02,371 Epoch[2] Batch [7800]	Speed: 63.51 samples/s ETA: 0 d  1 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.016	Train-SoftAcc=0.687319,	AnsLoss=2.927868,	
2020-11-11 05:41:52,303 Epoch[2] Batch [7900]	Speed: 64.09 samples/s ETA: 0 d  1 h 45 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.687340,	AnsLoss=2.928591,	
2020-11-11 05:42:41,984 Epoch[2] Batch [8000]	Speed: 64.41 samples/s ETA: 0 d  1 h 44 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687421,	AnsLoss=2.928930,	
2020-11-11 05:43:32,079 Epoch[2] Batch [8100]	Speed: 63.88 samples/s ETA: 0 d  1 h 44 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.687253,	AnsLoss=2.929646,	
2020-11-11 05:44:21,718 Epoch[2] Batch [8200]	Speed: 64.47 samples/s ETA: 0 d  1 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687257,	AnsLoss=2.929511,	
2020-11-11 05:45:11,438 Epoch[2] Batch [8300]	Speed: 64.36 samples/s ETA: 0 d  1 h 41 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.687371,	AnsLoss=2.928589,	
2020-11-11 05:46:01,362 Epoch[2] Batch [8400]	Speed: 64.10 samples/s ETA: 0 d  1 h 41 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.687425,	AnsLoss=2.928729,	
2020-11-11 05:46:51,315 Epoch[2] Batch [8500]	Speed: 64.06 samples/s ETA: 0 d  1 h 40 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.687353,	AnsLoss=2.929014,	
2020-11-11 05:47:41,167 Epoch[2] Batch [8600]	Speed: 64.19 samples/s ETA: 0 d  1 h 39 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.687221,	AnsLoss=2.928768,	
2020-11-11 05:48:30,787 Epoch[2] Batch [8700]	Speed: 64.49 samples/s ETA: 0 d  1 h 38 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687155,	AnsLoss=2.929022,	
2020-11-11 05:49:20,090 Epoch[2] Batch [8800]	Speed: 64.91 samples/s ETA: 0 d  1 h 36 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.405 O: 0.038 M: 0.015	Train-SoftAcc=0.687066,	AnsLoss=2.929052,	
2020-11-11 05:50:10,381 Epoch[2] Batch [8900]	Speed: 63.63 samples/s ETA: 0 d  1 h 37 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.686875,	AnsLoss=2.929924,	
2020-11-11 05:51:00,426 Epoch[2] Batch [9000]	Speed: 63.94 samples/s ETA: 0 d  1 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.687003,	AnsLoss=2.929745,	
2020-11-11 05:51:51,086 Epoch[2] Batch [9100]	Speed: 63.17 samples/s ETA: 0 d  1 h 36 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.686982,	AnsLoss=2.929381,	
2020-11-11 05:52:41,556 Epoch[2] Batch [9200]	Speed: 63.41 samples/s ETA: 0 d  1 h 35 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.687005,	AnsLoss=2.928311,	
2020-11-11 05:53:31,602 Epoch[2] Batch [9300]	Speed: 63.94 samples/s ETA: 0 d  1 h 33 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.686997,	AnsLoss=2.927686,	
2020-11-11 05:54:22,443 Epoch[2] Batch [9400]	Speed: 62.94 samples/s ETA: 0 d  1 h 34 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.420 O: 0.039 M: 0.014	Train-SoftAcc=0.686995,	AnsLoss=2.927522,	
2020-11-11 05:55:13,229 Epoch[2] Batch [9500]	Speed: 63.01 samples/s ETA: 0 d  1 h 33 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.421 O: 0.038 M: 0.015	Train-SoftAcc=0.686906,	AnsLoss=2.927939,	
2020-11-11 05:56:02,629 Epoch[2] Batch [9600]	Speed: 64.78 samples/s ETA: 0 d  1 h 30 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.686747,	AnsLoss=2.928653,	
2020-11-11 05:56:53,337 Epoch[2] Batch [9700]	Speed: 63.11 samples/s ETA: 0 d  1 h 31 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.686893,	AnsLoss=2.928599,	
2020-11-11 05:57:44,312 Epoch[2] Batch [9800]	Speed: 62.78 samples/s ETA: 0 d  1 h 31 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.422 O: 0.038 M: 0.015	Train-SoftAcc=0.686948,	AnsLoss=2.928372,	
2020-11-11 05:58:34,366 Epoch[2] Batch [9900]	Speed: 63.93 samples/s ETA: 0 d  1 h 28 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.413 O: 0.038 M: 0.016	Train-SoftAcc=0.686908,	AnsLoss=2.929787,	
2020-11-11 05:59:24,988 Epoch[2] Batch [10000]	Speed: 63.21 samples/s ETA: 0 d  1 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.686929,	AnsLoss=2.929904,	
2020-11-11 06:00:14,958 Epoch[2] Batch [10100]	Speed: 64.04 samples/s ETA: 0 d  1 h 27 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.687006,	AnsLoss=2.929814,	
2020-11-11 06:01:05,911 Epoch[2] Batch [10200]	Speed: 62.80 samples/s ETA: 0 d  1 h 28 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.420 O: 0.040 M: 0.013	Train-SoftAcc=0.687115,	AnsLoss=2.929198,	
2020-11-11 06:01:56,152 Epoch[2] Batch [10300]	Speed: 63.69 samples/s ETA: 0 d  1 h 25 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.687222,	AnsLoss=2.928680,	
2020-11-11 06:02:46,251 Epoch[2] Batch [10400]	Speed: 63.87 samples/s ETA: 0 d  1 h 24 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.687122,	AnsLoss=2.928054,	
2020-11-11 06:03:37,557 Epoch[2] Batch [10500]	Speed: 62.37 samples/s ETA: 0 d  1 h 26 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.425 O: 0.039 M: 0.014	Train-SoftAcc=0.687159,	AnsLoss=2.928278,	
2020-11-11 06:04:27,715 Epoch[2] Batch [10600]	Speed: 63.80 samples/s ETA: 0 d  1 h 23 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.687026,	AnsLoss=2.928283,	
2020-11-11 06:05:18,239 Epoch[2] Batch [10700]	Speed: 63.34 samples/s ETA: 0 d  1 h 23 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.417 O: 0.040 M: 0.014	Train-SoftAcc=0.686951,	AnsLoss=2.928635,	
2020-11-11 06:06:08,545 Epoch[2] Batch [10800]	Speed: 63.61 samples/s ETA: 0 d  1 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.686953,	AnsLoss=2.928420,	
2020-11-11 06:06:58,109 Epoch[2] Batch [10900]	Speed: 64.57 samples/s ETA: 0 d  1 h 19 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.687030,	AnsLoss=2.927522,	
2020-11-11 06:07:47,760 Epoch[2] Batch [11000]	Speed: 64.45 samples/s ETA: 0 d  1 h 19 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687111,	AnsLoss=2.927200,	
2020-11-11 06:08:37,869 Epoch[2] Batch [11100]	Speed: 63.86 samples/s ETA: 0 d  1 h 19 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.687159,	AnsLoss=2.927162,	
2020-11-11 06:09:28,343 Epoch[2] Batch [11200]	Speed: 63.40 samples/s ETA: 0 d  1 h 18 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.687160,	AnsLoss=2.926670,	
2020-11-11 06:10:19,116 Epoch[2] Batch [11300]	Speed: 63.03 samples/s ETA: 0 d  1 h 18 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.039 M: 0.015	Train-SoftAcc=0.687160,	AnsLoss=2.925996,	
2020-11-11 06:11:09,237 Epoch[2] Batch [11400]	Speed: 63.85 samples/s ETA: 0 d  1 h 16 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.687224,	AnsLoss=2.925867,	
2020-11-11 06:11:59,172 Epoch[2] Batch [11500]	Speed: 64.09 samples/s ETA: 0 d  1 h 15 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.687368,	AnsLoss=2.924631,	
2020-11-11 06:12:48,447 Epoch[2] Batch [11600]	Speed: 64.94 samples/s ETA: 0 d  1 h 13 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.405 O: 0.039 M: 0.014	Train-SoftAcc=0.687267,	AnsLoss=2.925268,	
2020-11-11 06:13:38,435 Epoch[2] Batch [11700]	Speed: 64.02 samples/s ETA: 0 d  1 h 13 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.687301,	AnsLoss=2.924634,	
2020-11-11 06:14:29,304 Epoch[2] Batch [11800]	Speed: 62.91 samples/s ETA: 0 d  1 h 14 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.420 O: 0.039 M: 0.014	Train-SoftAcc=0.687282,	AnsLoss=2.924468,	
2020-11-11 06:15:19,117 Epoch[2] Batch [11900]	Speed: 64.24 samples/s ETA: 0 d  1 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.687345,	AnsLoss=2.924397,	
2020-11-11 06:16:09,519 Epoch[2] Batch [12000]	Speed: 63.49 samples/s ETA: 0 d  1 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.687341,	AnsLoss=2.924022,	
2020-11-11 06:17:00,178 Epoch[2] Batch [12100]	Speed: 63.17 samples/s ETA: 0 d  1 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.687262,	AnsLoss=2.924408,	
2020-11-11 06:17:51,094 Epoch[2] Batch [12200]	Speed: 62.85 samples/s ETA: 0 d  1 h 10 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.421 O: 0.038 M: 0.015	Train-SoftAcc=0.687221,	AnsLoss=2.924217,	
2020-11-11 06:18:40,781 Epoch[2] Batch [12300]	Speed: 64.40 samples/s ETA: 0 d  1 h  8 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.687256,	AnsLoss=2.924255,	
2020-11-11 06:19:30,952 Epoch[2] Batch [12400]	Speed: 63.78 samples/s ETA: 0 d  1 h  8 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.687274,	AnsLoss=2.924075,	
2020-11-11 06:20:20,776 Epoch[2] Batch [12500]	Speed: 64.23 samples/s ETA: 0 d  1 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.687265,	AnsLoss=2.923838,	
2020-11-11 06:21:10,916 Epoch[2] Batch [12600]	Speed: 63.82 samples/s ETA: 0 d  1 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.687232,	AnsLoss=2.923683,	
2020-11-11 06:22:01,071 Epoch[2] Batch [12700]	Speed: 63.80 samples/s ETA: 0 d  1 h  5 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.687185,	AnsLoss=2.924326,	
2020-11-11 06:22:51,069 Epoch[2] Batch [12800]	Speed: 64.00 samples/s ETA: 0 d  1 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.687226,	AnsLoss=2.924035,	
2020-11-11 06:23:41,733 Epoch[2] Batch [12900]	Speed: 63.16 samples/s ETA: 0 d  1 h  4 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.418 O: 0.040 M: 0.013	Train-SoftAcc=0.687173,	AnsLoss=2.924605,	
2020-11-11 06:24:31,477 Epoch[2] Batch [13000]	Speed: 64.33 samples/s ETA: 0 d  1 h  2 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.687099,	AnsLoss=2.923961,	
2020-11-11 06:25:22,148 Epoch[2] Batch [13100]	Speed: 63.15 samples/s ETA: 0 d  1 h  3 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.686997,	AnsLoss=2.923947,	
2020-11-11 06:26:12,573 Epoch[2] Batch [13200]	Speed: 63.46 samples/s ETA: 0 d  1 h  1 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.686857,	AnsLoss=2.924087,	
2020-11-11 06:27:02,801 Epoch[2] Batch [13300]	Speed: 63.71 samples/s ETA: 0 d  1 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.686754,	AnsLoss=2.924205,	
2020-11-11 06:27:53,433 Epoch[2] Batch [13400]	Speed: 63.20 samples/s ETA: 0 d  1 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.686729,	AnsLoss=2.923826,	
2020-11-11 06:28:43,588 Epoch[2] Batch [13500]	Speed: 63.80 samples/s ETA: 0 d  0 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.686800,	AnsLoss=2.923246,	
2020-11-11 06:29:33,498 Epoch[2] Batch [13600]	Speed: 64.12 samples/s ETA: 0 d  0 h 57 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.686801,	AnsLoss=2.923261,	
2020-11-11 06:30:24,209 Epoch[2] Batch [13700]	Speed: 63.10 samples/s ETA: 0 d  0 h 58 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.686749,	AnsLoss=2.923063,	
2020-11-11 06:31:15,119 Epoch[2] Batch [13800]	Speed: 62.86 samples/s ETA: 0 d  0 h 57 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.421 O: 0.038 M: 0.015	Train-SoftAcc=0.686687,	AnsLoss=2.922989,	
2020-11-11 06:32:05,125 Epoch[2] Batch [13900]	Speed: 63.99 samples/s ETA: 0 d  0 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.686710,	AnsLoss=2.922934,	
2020-11-11 06:32:55,460 Epoch[2] Batch [14000]	Speed: 63.57 samples/s ETA: 0 d  0 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.686744,	AnsLoss=2.923131,	
2020-11-11 06:33:44,952 Epoch[2] Batch [14100]	Speed: 64.66 samples/s ETA: 0 d  0 h 53 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.686710,	AnsLoss=2.923241,	
2020-11-11 06:34:34,871 Epoch[2] Batch [14200]	Speed: 64.10 samples/s ETA: 0 d  0 h 52 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.686724,	AnsLoss=2.923515,	
2020-11-11 06:35:24,726 Epoch[2] Batch [14300]	Speed: 64.19 samples/s ETA: 0 d  0 h 52 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.686717,	AnsLoss=2.923521,	
2020-11-11 06:36:14,630 Epoch[2] Batch [14400]	Speed: 64.12 samples/s ETA: 0 d  0 h 51 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.686785,	AnsLoss=2.923822,	
2020-11-11 06:37:05,293 Epoch[2] Batch [14500]	Speed: 63.16 samples/s ETA: 0 d  0 h 51 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.015	Train-SoftAcc=0.686848,	AnsLoss=2.923708,	
2020-11-11 06:37:55,842 Epoch[2] Batch [14600]	Speed: 63.31 samples/s ETA: 0 d  0 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.686819,	AnsLoss=2.923809,	
2020-11-11 06:38:46,581 Epoch[2] Batch [14700]	Speed: 63.07 samples/s ETA: 0 d  0 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.686768,	AnsLoss=2.923205,	
2020-11-11 06:39:36,665 Epoch[2] Batch [14800]	Speed: 63.89 samples/s ETA: 0 d  0 h 48 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.686880,	AnsLoss=2.922808,	
2020-11-11 06:40:26,114 Epoch[2] Batch [14900]	Speed: 64.71 samples/s ETA: 0 d  0 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.406 O: 0.038 M: 0.015	Train-SoftAcc=0.686914,	AnsLoss=2.922890,	
2020-11-11 06:41:16,724 Epoch[2] Batch [15000]	Speed: 63.23 samples/s ETA: 0 d  0 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.686968,	AnsLoss=2.922762,	
2020-11-11 06:42:06,909 Epoch[2] Batch [15100]	Speed: 63.77 samples/s ETA: 0 d  0 h 45 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.687034,	AnsLoss=2.921927,	
2020-11-11 06:42:56,603 Epoch[2] Batch [15200]	Speed: 64.40 samples/s ETA: 0 d  0 h 44 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.686971,	AnsLoss=2.922408,	
2020-11-11 06:43:46,388 Epoch[2] Batch [15300]	Speed: 64.28 samples/s ETA: 0 d  0 h 43 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.687026,	AnsLoss=2.922342,	
2020-11-11 06:44:37,469 Epoch[2] Batch [15400]	Speed: 62.65 samples/s ETA: 0 d  0 h 43 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.423 O: 0.038 M: 0.015	Train-SoftAcc=0.687063,	AnsLoss=2.922095,	
2020-11-11 06:45:27,587 Epoch[2] Batch [15500]	Speed: 63.85 samples/s ETA: 0 d  0 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.687034,	AnsLoss=2.922168,	
2020-11-11 06:46:17,527 Epoch[2] Batch [15600]	Speed: 64.08 samples/s ETA: 0 d  0 h 41 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.686980,	AnsLoss=2.921815,	
2020-11-11 06:47:08,147 Epoch[2] Batch [15700]	Speed: 63.22 samples/s ETA: 0 d  0 h 41 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.687011,	AnsLoss=2.921636,	
2020-11-11 06:47:58,557 Epoch[2] Batch [15800]	Speed: 63.48 samples/s ETA: 0 d  0 h 40 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.687077,	AnsLoss=2.921176,	
2020-11-11 06:48:48,872 Epoch[2] Batch [15900]	Speed: 63.60 samples/s ETA: 0 d  0 h 39 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.687204,	AnsLoss=2.920691,	
2020-11-11 06:49:39,233 Epoch[2] Batch [16000]	Speed: 63.54 samples/s ETA: 0 d  0 h 38 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.687253,	AnsLoss=2.920105,	
2020-11-11 06:50:29,371 Epoch[2] Batch [16100]	Speed: 63.82 samples/s ETA: 0 d  0 h 37 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.687314,	AnsLoss=2.919680,	
2020-11-11 06:51:19,397 Epoch[2] Batch [16200]	Speed: 63.97 samples/s ETA: 0 d  0 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.687230,	AnsLoss=2.920088,	
2020-11-11 06:52:09,037 Epoch[2] Batch [16300]	Speed: 64.47 samples/s ETA: 0 d  0 h 35 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.687206,	AnsLoss=2.920415,	
2020-11-11 06:53:00,037 Epoch[2] Batch [16400]	Speed: 62.75 samples/s ETA: 0 d  0 h 35 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.422 O: 0.039 M: 0.014	Train-SoftAcc=0.687161,	AnsLoss=2.921017,	
2020-11-11 06:53:49,668 Epoch[2] Batch [16500]	Speed: 64.48 samples/s ETA: 0 d  0 h 33 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.687199,	AnsLoss=2.921019,	
2020-11-11 06:54:39,982 Epoch[2] Batch [16600]	Speed: 63.60 samples/s ETA: 0 d  0 h 33 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.687246,	AnsLoss=2.920811,	
2020-11-11 06:55:31,077 Epoch[2] Batch [16700]	Speed: 62.63 samples/s ETA: 0 d  0 h 32 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.423 O: 0.039 M: 0.015	Train-SoftAcc=0.687322,	AnsLoss=2.920847,	
2020-11-11 06:56:21,128 Epoch[2] Batch [16800]	Speed: 63.94 samples/s ETA: 0 d  0 h 31 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.687344,	AnsLoss=2.920294,	
2020-11-11 06:57:11,383 Epoch[2] Batch [16900]	Speed: 63.68 samples/s ETA: 0 d  0 h 30 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.687390,	AnsLoss=2.920536,	
2020-11-11 06:58:01,452 Epoch[2] Batch [17000]	Speed: 63.91 samples/s ETA: 0 d  0 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.687372,	AnsLoss=2.920399,	
2020-11-11 06:58:51,741 Epoch[2] Batch [17100]	Speed: 63.63 samples/s ETA: 0 d  0 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.687368,	AnsLoss=2.919775,	
2020-11-11 06:59:41,082 Epoch[2] Batch [17200]	Speed: 64.89 samples/s ETA: 0 d  0 h 27 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.406 O: 0.038 M: 0.015	Train-SoftAcc=0.687385,	AnsLoss=2.919724,	
2020-11-11 07:00:31,533 Epoch[2] Batch [17300]	Speed: 63.43 samples/s ETA: 0 d  0 h 27 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.687405,	AnsLoss=2.919809,	
2020-11-11 07:01:21,172 Epoch[2] Batch [17400]	Speed: 64.47 samples/s ETA: 0 d  0 h 26 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687455,	AnsLoss=2.919405,	
2020-11-11 07:02:11,696 Epoch[2] Batch [17500]	Speed: 63.34 samples/s ETA: 0 d  0 h 25 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.687493,	AnsLoss=2.919272,	
